1418,60
1388,37
1371,37
1362,83
1358,00
1352,57
1348,97
1346,83
1345,37
1342,03
1337,63
1331,00
1327,77
1324,70
1323,80
1322,37
1318,93
1317,00
1315,63
1314,57
1312,53
1310,57
1309,43
1308,97
1307,73
1307,07
1306,47
1306,30
1306,00
1304,50
1304,33
1303,83
1303,63
1303,30
1303,10
1302,47
1301,20
1299,87
1298,37
1297,63
1297,37
1296,80
1295,63
1294,47
1293,73
1293,47
1292,63
1292,43
1291,80
1291,17
1290,57
1290,50
1289,97
1289,83
1289,73
1289,63
1288,93
1288,50
1287,87
1287,17
1287,17
1287,00
1287,00
1286,97
1286,83
1286,83
1286,67
1286,63
1286,43
1286,43
1286,07
1285,47
1285,10
1284,93
1284,63
1284,47
1284,37
1283,83
1283,20
1283,20
1283,03
1282,93
1282,93
1282,70
1282,57
1282,23
1282,20
1281,63
1281,63
1281,07
1281,07
1280,93
1280,80
1280,07
1279,90
1279,73
1279,73
1279,53
1279,40
1279,23
1368,30
1334,40
1322,93
1315,57
1313,73
1310,30
1306,70
1304,07
1303,73
1303,27
1301,57
1300,27
1299,67
1298,53
1297,27
1296,07
1294,47
1293,87
1293,10
1291,57
1291,27
1289,63
1289,40
1289,13
1289,00
1287,97
1287,80
1287,63
1287,27
1286,83
1285,97
1285,60
1285,30
1284,93
1284,63
1284,40
1283,70
1283,10
1283,03
1282,13
1281,70
1280,27
1280,03
1279,70
1279,27
1278,83
1278,53
1278,17
1278,03
1277,50
1276,97
1276,97
1276,87
1276,67
1276,33
1276,20
1276,00
1275,77
1275,70
1275,60
1275,60
1275,43
1275,20
1275,17
1274,87
1274,87
1274,77
1274,60
1274,57
1274,50
1274,07
1273,43
1273,10
1272,97
1272,87
1272,87
1272,43
1271,33
1270,13
1269,90
1269,27
1269,03
1268,77
1268,30
1268,20
1267,93
1267,87
1267,77
1267,67
1267,53
1267,20
1267,17
1267,10
1266,97
1266,90
1266,83
1266,73
1266,60
1266,57
1266,33
1362,27
1326,47
1313,77
1310,17
1306,87
1305,93
1302,47
1299,00
1296,10
1292,10
1291,90
1289,80
1289,43
1288,17
1286,93
1284,63
1283,77
1282,70
1281,83
1281,57
1280,53
1280,33
1279,77
1279,03
1278,10
1277,60
1277,57
1277,43
1277,23
1276,67
1276,33
1275,77
1274,77
1274,50
1274,03
1273,90
1273,43
1272,90
1272,63
1272,53
1272,00
1271,20
1270,40
1270,10
1269,80
1269,57
1268,97
1268,87
1268,43
1268,30
1268,00
1267,97
1267,80
1266,87
1266,47
1265,83
1265,70
1265,40
1265,40
1265,33
1265,07
1264,97
1264,23
1263,43
1263,33
1263,30
1262,93
1262,43
1262,20
1261,80
1261,50
1261,50
1261,33
1261,13
1260,87
1259,80
1259,17
1259,00
1258,90
1258,57
1258,50
1258,50
1258,50
1258,43
1258,17
1258,13
1258,10
1258,07
1258,07
1258,07
1258,03
1258,00
1258,00
1258,00
1257,73
1257,70
1257,70
1257,70
1257,37
1257,37
1363,70
1332,27
1316,83
1313,10
1309,30
1304,80
1299,30
1294,90
1292,03
1289,20
1286,83
1284,80
1282,67
1281,07
1279,77
1279,13
1278,07
1277,23
1275,93
1275,27
1274,57
1274,13
1273,70
1273,63
1273,27
1273,23
1272,17
1271,90
1270,13
1269,80
1269,27
1269,10
1268,97
1268,87
1268,73
1268,53
1268,40
1268,30
1268,30
1268,07
1267,87
1267,30
1266,90
1266,83
1266,77
1266,63
1266,47
1266,43
1266,23
1265,80
1265,70
1265,27
1264,90
1264,80
1264,63
1264,40
1264,30
1264,17
1264,10
1263,90
1263,83
1263,73
1263,43
1263,30
1263,20
1263,20
1262,77
1262,60
1261,97
1261,90
1261,77
1261,50
1261,47
1261,23
1260,80
1260,70
1260,70
1260,57
1260,40
1260,33
1260,13
1259,97
1259,90
1259,90
1259,90
1259,87
