876,00
865,00
823,00
823,00
823,00
818,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
802,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
781,00
846,00
846,00
846,00
846,00
820,00
820,00
820,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
812,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
836,00
836,00
836,00
836,00
836,00
836,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
835,00
834,00
834,00
834,00
834,00
833,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
797,00
836,00
836,00
836,00
834,00
834,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
828,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
811,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
832,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
800,00
832,00
832,00
832,00
807,00
807,00
807,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
785,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
821,00
821,00
821,00
804,00
804,00
792,00
792,00
792,00
792,00
792,00
792,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
771,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
770,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
807,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
769,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
823,00
809,00
809,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
768,00
768,00
768,00
768,00
768,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
767,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
809,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
780,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00
768,00

Statistical results
794,38
Mean 794,377000	 	Std Dev 0,000000	 845,00
834,00
834,00
810,00
810,00
810,00
810,00
810,00
810,00
810,00
810,00
810,00
810,00
810,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
808,00
805,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
804,00
818,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
817,00
